czone,weight_type,receives_unavailable_source,n_1990_counties_receiving_unavailable_source,n_unavailable_source_counties,unavailable_source_vote_mass_proxy,total_received_vote_mass_proxy,share_received_from_unavailable_sources
8100,m4_weight,FALSE,0,0,0,13040683.891030747,0
8100,m5_weight,FALSE,0,0,0,13040683.891030747,0
8100,m6_weight,FALSE,0,0,0,13040683.891030747,0
8201,m2_weight,FALSE,0,0,0,555649,0
8201,m4_weight,FALSE,0,0,0,555649,0
8201,m5_weight,FALSE,0,0,0,555649,0
8201,m6_weight,FALSE,0,0,0,555649,0
8202,m2_weight,FALSE,0,0,0,9824584.793497551,0
8202,m4_weight,FALSE,0,0,0,9824584.793497551,0
8202,m5_weight,FALSE,0,0,0,9824584.793497551,0
8202,m6_weight,FALSE,0,0,0,9824584.793497551,0
8300,m2_weight,FALSE,0,0,0,4711530.524189142,0
8300,m4_weight,FALSE,0,0,0,4711530.524189142,0
8300,m5_weight,FALSE,0,0,0,4711530.524189142,0
8300,m6_weight,FALSE,0,0,0,4711530.524189142,0
8401,m2_weight,FALSE,0,0,0,3648052.7402311694,0
8401,m4_weight,FALSE,0,0,0,3648052.7402311694,0
8401,m5_weight,FALSE,0,0,0,3648052.7402311694,0
8401,m6_weight,FALSE,0,0,0,3648052.7402311694,0
8402,m2_weight,FALSE,0,0,0,391838.83652211726,0
8402,m4_weight,FALSE,0,0,0,391838.83652211726,0
8402,m5_weight,FALSE,0,0,0,391838.83652211726,0
8402,m6_weight,FALSE,0,0,0,391838.83652211726,0
8501,m2_weight,FALSE,0,0,0,503048.38203096,0
8501,m4_weight,FALSE,0,0,0,503048.38203096,0
8501,m5_weight,FALSE,0,0,0,503048.38203096,0
8501,m6_weight,FALSE,0,0,0,503048.38203096,0
8502,m2_weight,FALSE,0,0,0,389318.32044626307,0
8502,m4_weight,FALSE,0,0,0,389318.32044626307,0
8502,m5_weight,FALSE,0,0,0,389318.32044626307,0
8502,m6_weight,FALSE,0,0,0,389318.32044626307,0
8503,m2_weight,FALSE,0,0,0,1570720.9059908856,0
8503,m4_weight,FALSE,0,0,0,1570720.9059908856,0
8503,m5_weight,FALSE,0,0,0,1570720.9059908856,0
8503,m6_weight,FALSE,0,0,0,1570720.9059908856,0
8601,m2_weight,FALSE,0,0,0,1286113.9235438507,0
8601,m4_weight,FALSE,0,0,0,1286113.9235438507,0
8601,m5_weight,FALSE,0,0,0,1286113.9235438507,0
8601,m6_weight,FALSE,0,0,0,1286113.9235438507,0
8602,m2_weight,FALSE,0,0,0,591178.5641790788,0
8602,m4_weight,FALSE,0,0,0,591178.5641790788,0
8602,m5_weight,FALSE,0,0,0,591178.5641790788,0
8602,m6_weight,FALSE,0,0,0,591178.5641790788,0
8701,m2_weight,FALSE,0,0,0,504406.0389073854,0
8701,m4_weight,FALSE,0,0,0,504406.0389073854,0
8701,m5_weight,FALSE,0,0,0,504406.0389073854,0
8701,m6_weight,FALSE,0,0,0,504406.0389073854,0
8702,m2_weight,FALSE,0,0,0,850258.54154184,0
8702,m4_weight,FALSE,0,0,0,850258.54154184,0
8702,m5_weight,FALSE,0,0,0,850258.54154184,0
8702,m6_weight,FALSE,0,0,0,850258.54154184,0
8800,m2_weight,FALSE,0,0,0,1957168.8584423217,0
8800,m4_weight,FALSE,0,0,0,1957168.8584423217,0
8800,m5_weight,FALSE,0,0,0,1957168.8584423217,0
8800,m6_weight,FALSE,0,0,0,1957168.8584423217,0
8900,m2_weight,FALSE,0,0,0,2636559.8004336846,0
8900,m4_weight,FALSE,0,0,0,2636559.8004336846,0
8900,m5_weight,FALSE,0,0,0,2636559.8004336846,0
8900,m6_weight,FALSE,0,0,0,2636559.8004336846,0
9001,m2_weight,FALSE,0,0,0,1310161.156319642,0
9001,m4_weight,FALSE,0,0,0,1310161.156319642,0
9001,m5_weight,FALSE,0,0,0,1310161.156319642,0
9001,m6_weight,FALSE,0,0,0,1310161.156319642,0
9002,m2_weight,FALSE,0,0,0,840044.1436848429,0
9002,m4_weight,FALSE,0,0,0,840044.1436848429,0
9002,m5_weight,FALSE,0,0,0,840044.1436848429,0
9002,m6_weight,FALSE,0,0,0,840044.1436848429,0
9003,m2_weight,FALSE,0,0,0,1055684.6873339,0
9003,m4_weight,FALSE,0,0,0,1055684.6873339,0
9003,m5_weight,FALSE,0,0,0,1055684.6873339,0
9003,m6_weight,FALSE,0,0,0,1055684.6873339,0
9100,m2_weight,FALSE,0,0,0,41082290.83625611,0
9100,m4_weight,FALSE,0,0,0,41082290.83625611,0
9100,m5_weight,FALSE,0,0,0,41082290.83625611,0
9100,m6_weight,FALSE,0,0,0,41082290.83625611,0
9200,m2_weight,FALSE,0,0,0,2141817.664840349,0
9200,m4_weight,FALSE,0,0,0,2141817.664840349,0
9200,m5_weight,FALSE,0,0,0,2141817.664840349,0
9200,m6_weight,FALSE,0,0,0,2141817.664840349,0
9301,m2_weight,FALSE,0,0,0,1427634.1582881017,0
9301,m4_weight,FALSE,0,0,0,1427634.1582881017,0
9301,m5_weight,FALSE,0,0,0,1427634.1582881017,0
9301,m6_weight,FALSE,0,0,0,1427634.1582881017,0
9302,m2_weight,FALSE,0,0,0,476321.39912144444,0
9302,m4_weight,FALSE,0,0,0,476321.39912144444,0
9302,m5_weight,FALSE,0,0,0,476321.39912144444,0
9302,m6_weight,FALSE,0,0,0,476321.39912144444,0
9400,m2_weight,FALSE,0,0,0,2708624.6516301115,0
9400,m4_weight,FALSE,0,0,0,2708624.6516301115,0
9400,m5_weight,FALSE,0,0,0,2708624.6516301115,0
9400,m6_weight,FALSE,0,0,0,2708624.6516301115,0
9500,m2_weight,FALSE,0,0,0,2732533.573948842,0
9500,m4_weight,FALSE,0,0,0,2732533.573948842,0
9500,m5_weight,FALSE,0,0,0,2732533.573948842,0
9500,m6_weight,FALSE,0,0,0,2732533.573948842,0
9600,m2_weight,FALSE,0,0,0,6319427.67062674,0
9600,m4_weight,FALSE,0,0,0,6319427.67062674,0
9600,m5_weight,FALSE,0,0,0,6319427.67062674,0
9600,m6_weight,FALSE,0,0,0,6319427.67062674,0
9701,m2_weight,FALSE,0,0,0,2084777.1741482127,0
9701,m4_weight,FALSE,0,0,0,2084777.1741482127,0
9701,m5_weight,FALSE,0,0,0,2084777.1741482127,0
9701,m6_weight,FALSE,0,0,0,2084777.1741482127,0
9702,m2_weight,FALSE,0,0,0,530089.61341964,0
9702,m4_weight,TRUE,1,1,36152,530089.61341964,0.0681997894031186
9702,m5_weight,FALSE,0,0,0,530089.61341964,0
9702,m6_weight,FALSE,0,0,0,530089.61341964,0
9800,m2_weight,FALSE,0,0,0,2226415.0378501224,0
9800,m4_weight,FALSE,0,0,0,2226415.0378501224,0
9800,m5_weight,FALSE,0,0,0,2226415.0378501224,0
9800,m6_weight,FALSE,0,0,0,2226415.0378501224,0
9900,m2_weight,FALSE,0,0,0,4020372.4873071657,0
9900,m4_weight,FALSE,0,0,0,4020372.4873071657,0
9900,m5_weight,FALSE,0,0,0,4020372.4873071657,0
9900,m6_weight,FALSE,0,0,0,4020372.4873071657,0
10000,m2_weight,FALSE,0,0,0,2365114.5126278237,0
10000,m4_weight,FALSE,0,0,0,2365114.5126278237,0
10000,m5_weight,FALSE,0,0,0,2365114.5126278237,0
10000,m6_weight,FALSE,0,0,0,2365114.5126278237,0
10101,m2_weight,FALSE,0,0,0,278584.99732434907,0
10101,m4_weight,FALSE,0,0,0,278584.99732434907,0
10101,m5_weight,FALSE,0,0,0,278584.99732434907,0
10101,m6_weight,FALSE,0,0,0,278584.99732434907,0
10102,m2_weight,FALSE,0,0,0,561900,0
10102,m4_weight,FALSE,0,0,0,561900,0
10102,m5_weight,FALSE,0,0,0,561900,0
10102,m6_weight,FALSE,0,0,0,561900,0
10200,m2_weight,FALSE,0,0,0,2410289.8923794087,0
10200,m4_weight,FALSE,0,0,0,2410289.8923794087,0
10200,m5_weight,FALSE,0,0,0,2410289.8923794087,0
10200,m6_weight,FALSE,0,0,0,2410289.8923794087,0
10301,m2_weight,FALSE,0,0,0,1177578.9922377819,0
10301,m4_weight,TRUE,1,1,33977,1177578.9922377819,0.028853266085727875
10301,m5_weight,FALSE,0,0,0,1177578.9922377819,0
10301,m6_weight,FALSE,0,0,0,1177578.9922377819,0
10302,m2_weight,FALSE,0,0,0,2993445.57211584,0
10302,m4_weight,FALSE,0,0,0,2993445.57211584,0
10302,m5_weight,FALSE,0,0,0,2993445.57211584,0
10302,m6_weight,FALSE,0,0,0,2993445.57211584,0
10400,m2_weight,FALSE,0,0,0,1009224.9690489838,0
10400,m4_weight,FALSE,0,0,0,1009224.9690489838,0
10400,m5_weight,FALSE,0,0,0,1009224.9690489838,0
10400,m6_weight,FALSE,0,0,0,1009224.9690489838,0
10501,m2_weight,FALSE,0,0,0,925860.2236448,0
10501,m4_weight,FALSE,0,0,0,925860.2236448,0
10501,m5_weight,FALSE,0,0,0,925860.2236448,0
10501,m6_weight,FALSE,0,0,0,925860.2236448,0
10502,m2_weight,FALSE,0,0,0,1334702.7357356015,0
10502,m4_weight,FALSE,0,0,0,1334702.7357356015,0
10502,m5_weight,FALSE,0,0,0,1334702.7357356015,0
10502,m6_weight,FALSE,0,0,0,1334702.7357356015,0
10600,m2_weight,FALSE,0,0,0,2630097,0
10600,m4_weight,FALSE,0,0,0,2630097,0
10600,m5_weight,FALSE,0,0,0,2630097,0
10600,m6_weight,FALSE,0,0,0,2630097,0
10700,m2_weight,FALSE,0,0,0,22314999.95672805,0
10700,m4_weight,FALSE,0,0,0,22314999.95672805,0
10700,m5_weight,FALSE,0,0,0,22314999.95672805,0
10700,m6_weight,FALSE,0,0,0,22314999.95672805,0
10801,m2_weight,FALSE,0,0,0,2657262.417346366,0
10801,m4_weight,FALSE,0,0,0,2657262.417346366,0
10801,m5_weight,FALSE,0,0,0,2657262.417346366,0
10801,m6_weight,FALSE,0,0,0,2657262.417346366,0
10802,m2_weight,FALSE,0,0,0,1345821.5443574789,0
10802,m4_weight,FALSE,0,0,0,1345821.5443574789,0
10802,m5_weight,FALSE,0,0,0,1345821.5443574789,0
10802,m6_weight,FALSE,0,0,0,1345821.5443574789,0
10900,m2_weight,FALSE,0,0,0,3133733.114632383,0
10900,m4_weight,FALSE,0,0,0,3133733.114632383,0
10900,m5_weight,FALSE,0,0,0,3133733.114632383,0
10900,m6_weight,FALSE,0,0,0,3133733.114632383,0
11001,m2_weight,FALSE,0,0,0,6900149.38995313,0
11001,m4_weight,FALSE,0,0,0,6900149.38995313,0
11001,m5_weight,FALSE,0,0,0,6900149.38995313,0
11001,m6_weight,FALSE,0,0,0,6900149.38995313,0
11002,m2_weight,FALSE,0,0,0,1156632.202281232,0
11002,m4_weight,FALSE,0,0,0,1156632.202281232,0
11002,m5_weight,FALSE,0,0,0,1156632.202281232,0
11002,m6_weight,FALSE,0,0,0,1156632.202281232,0
11101,m2_weight,FALSE,0,0,0,7526610.197094886,0
11101,m4_weight,FALSE,0,0,0,7526610.197094886,0
11101,m5_weight,FALSE,0,0,0,7526610.197094886,0
11101,m6_weight,FALSE,0,0,0,7526610.197094886,0
11102,m2_weight,FALSE,0,0,0,1391778.465152511,0
11102,m4_weight,FALSE,0,0,0,1391778.465152511,0
11102,m5_weight,FALSE,0,0,0,1391778.465152511,0
11102,m6_weight,FALSE,0,0,0,1391778.465152511,0
11201,m2_weight,FALSE,0,0,0,1207981.5708605116,0
11201,m4_weight,FALSE,0,0,0,1207981.5708605116,0
11201,m5_weight,FALSE,0,0,0,1207981.5708605116,0
11201,m6_weight,FALSE,0,0,0,1207981.5708605116,0
11202,m2_weight,FALSE,0,0,0,549995.3566743201,0
11202,m4_weight,FALSE,0,0,0,549995.3566743201,0
11202,m5_weight,FALSE,0,0,0,549995.3566743201,0
11202,m6_weight,FALSE,0,0,0,549995.3566743201,0
11203,m2_weight,FALSE,0,0,0,601133.0669551,0
11203,m4_weight,FALSE,0,0,0,601133.0669551,0
11203,m5_weight,FALSE,0,0,0,601133.0669551,0
11203,m6_weight,FALSE,0,0,0,601133.0669551,0
11301,m2_weight,FALSE,0,0,0,1948650.6076657246,0
11301,m4_weight,FALSE,0,0,0,1948650.6076657246,0
11301,m5_weight,FALSE,0,0,0,1948650.6076657246,0
11301,m6_weight,FALSE,0,0,0,1948650.6076657246,0
11302,m2_weight,FALSE,0,0,0,13886124.530217858,0
11302,m4_weight,FALSE,0,0,0,13886124.530217858,0
11302,m5_weight,FALSE,0,0,0,13886124.530217858,0
11302,m6_weight,FALSE,0,0,0,13886124.530217858,0
11303,m2_weight,FALSE,0,0,0,317270.1763773762,0
11303,m4_weight,FALSE,0,0,0,317270.1763773762,0
11303,m5_weight,FALSE,0,0,0,317270.1763773762,0
11303,m6_weight,FALSE,0,0,0,317270.1763773762,0
11304,m2_weight,FALSE,0,0,0,28589059.064935498,0
11304,m4_weight,FALSE,0,0,0,28589059.064935498,0
11304,m5_weight,FALSE,0,0,0,28589059.064935498,0
11304,m6_weight,FALSE,0,0,0,28589059.064935498,0
11401,m2_weight,FALSE,0,0,0,2047704.3331738813,0
11401,m4_weight,FALSE,0,0,0,2047704.3331738813,0
11401,m5_weight,TRUE,1,3,264772.76758521097,2047704.3331738813,0.1293022451023586
11401,m6_weight,TRUE,1,3,264772.76758521097,2047704.3331738813,0.1293022451023586
11402,m2_weight,FALSE,0,0,0,1126109.8464432617,0
11402,m4_weight,FALSE,0,0,0,1126109.8464432617,0
11402,m5_weight,TRUE,1,4,722871.8455619274,1126109.8464432617,0.6419194786770287
11402,m6_weight,TRUE,1,4,722871.8455619274,1126109.8464432617,0.6419194786770287
11403,m2_weight,FALSE,0,0,0,345122.99913294317,0
11403,m4_weight,FALSE,0,0,0,345122.99913294317,0
11403,m5_weight,TRUE,1,5,345122.99913294317,345122.99913294317,1
11403,m6_weight,TRUE,1,5,345122.99913294317,345122.99913294317,1
11500,m2_weight,FALSE,0,0,0,2139938.6452622255,0
11500,m4_weight,FALSE,0,0,0,2139938.6452622255,0
11500,m5_weight,FALSE,0,0,0,2139938.6452622255,0
11500,m6_weight,FALSE,0,0,0,2139938.6452622255,0
11600,m2_weight,FALSE,0,0,0,47408938.10608234,0
11600,m4_weight,FALSE,0,0,0,47408938.10608234,0
11600,m5_weight,FALSE,0,0,0,47408938.10608234,0
11600,m6_weight,FALSE,0,0,0,47408938.10608234,0
11700,m2_weight,FALSE,0,0,0,7922708.69950776,0
11700,m4_weight,FALSE,0,0,0,7922708.69950776,0
11700,m5_weight,FALSE,0,0,0,7922708.69950776,0
11700,m6_weight,FALSE,0,0,0,7922708.69950776,0
11800,m2_weight,FALSE,0,0,0,1216070.71141406,0
11800,m4_weight,FALSE,0,0,0,1216070.71141406,0
11800,m5_weight,TRUE,1,2,604983.71141406,1216070.71141406,0.49749057002662156
11800,m6_weight,TRUE,1,2,604983.71141406,1216070.71141406,0.49749057002662156
11900,m2_weight,FALSE,0,0,0,11391643.630764453,0
11900,m4_weight,FALSE,0,0,0,11391643.630764453,0
11900,m5_weight,TRUE,1,4,359935.0301949276,11391643.630764453,0.03159640889949202
11900,m6_weight,TRUE,1,4,359935.0301949276,11391643.630764453,0.03159640889949202
12001,m2_weight,FALSE,0,0,0,867223.6659683243,0
12001,m4_weight,FALSE,0,0,0,867223.6659683243,0
12001,m5_weight,TRUE,1,8,745975.0356175386,867223.6659683243,0.8601875904581064
12001,m6_weight,TRUE,1,8,745975.0356175386,867223.6659683243,0.8601875904581064
12002,m2_weight,FALSE,0,0,0,357287.06960479,0
12002,m4_weight,FALSE,0,0,0,357287.06960479,0
12002,m5_weight,TRUE,1,1,191756.49661547,357287.06960479,0.5367014732091474
12002,m6_weight,TRUE,1,1,191756.49661547,357287.06960479,0.5367014732091474
12100,m2_weight,FALSE,0,0,0,4834299.70810048,0
12100,m4_weight,FALSE,0,0,0,4834299.70810048,0
12100,m5_weight,FALSE,0,0,0,4834299.70810048,0
12100,m6_weight,FALSE,0,0,0,4834299.70810048,0
12200,m2_weight,FALSE,0,0,0,15973535.481044034,0
12200,m4_weight,FALSE,0,0,0,15973535.481044034,0
12200,m5_weight,TRUE,1,2,49.78632029649,15973535.481044034,3.1168003073315837e-6
12200,m6_weight,TRUE,1,2,49.78632029649,15973535.481044034,3.1168003073315837e-6
12301,m2_weight,FALSE,0,0,0,999067.1124597333,0
12301,m4_weight,FALSE,0,0,0,999067.1124597333,0
12301,m5_weight,TRUE,1,2,183327.7875083204,999067.1124597333,0.18349897141240282
12301,m6_weight,TRUE,1,2,183327.7875083204,999067.1124597333,0.18349897141240282
12302,m2_weight,FALSE,0,0,0,665558.1602173,0
12302,m4_weight,FALSE,0,0,0,665558.1602173,0
12302,m5_weight,TRUE,1,1,83414.480342,665558.1602173,0.1253301143731237
12302,m6_weight,TRUE,1,1,83414.480342,665558.1602173,0.1253301143731237
12401,m2_weight,FALSE,0,0,0,646264.1342680563,0
12401,m4_weight,FALSE,0,0,0,646264.1342680563,0
12401,m5_weight,TRUE,1,6,646264.1342680563,646264.1342680563,1
12401,m6_weight,TRUE,1,6,646264.1342680563,646264.1342680563,1
12402,m2_weight,FALSE,0,0,0,1147282.9374621727,0
12402,m4_weight,FALSE,0,0,0,1147282.9374621727,0
12402,m5_weight,TRUE,1,8,1147282.9374621727,1147282.9374621727,1
12402,m6_weight,TRUE,1,8,1147282.9374621727,1147282.9374621727,1
12501,m2_weight,FALSE,0,0,0,11957925.97199742,0
12501,m4_weight,FALSE,0,0,0,11957925.97199742,0
12501,m5_weight,FALSE,0,0,0,11957925.97199742,0
12501,m6_weight,FALSE,0,0,0,11957925.97199742,0
12502,m2_weight,FALSE,0,0,0,1947565,0
12502,m4_weight,FALSE,0,0,0,1947565,0
12502,m5_weight,FALSE,0,0,0,1947565,0
12502,m6_weight,FALSE,0,0,0,1947565,0
12600,m2_weight,FALSE,0,0,0,1592148.7476169998,0
12600,m4_weight,FALSE,0,0,0,1592148.7476169998,0
12600,m5_weight,FALSE,0,0,0,1592148.7476169998,0
12600,m6_weight,FALSE,0,0,0,1592148.7476169998,0
12701,m2_weight,FALSE,0,0,0,12183357.711673412,0
12701,m4_weight,FALSE,0,0,0,12183357.711673412,0
12701,m5_weight,FALSE,0,0,0,12183357.711673412,0
12701,m6_weight,FALSE,0,0,0,12183357.711673412,0
12702,m2_weight,FALSE,0,0,0,768456.9103631909,0
12702,m4_weight,FALSE,0,0,0,768456.9103631909,0
12702,m5_weight,FALSE,0,0,0,768456.9103631909,0
12702,m6_weight,FALSE,0,0,0,768456.9103631909,0
12800,m2_weight,FALSE,0,0,0,1726737.2468160444,0
12800,m4_weight,FALSE,0,0,0,1726737.2468160444,0
12800,m5_weight,FALSE,0,0,0,1726737.2468160444,0
12800,m6_weight,FALSE,0,0,0,1726737.2468160444,0
12901,m2_weight,FALSE,0,0,0,4048934.10697639,0
12901,m4_weight,FALSE,0,0,0,4048934.10697639,0
12901,m5_weight,FALSE,0,0,0,4048934.10697639,0
12901,m6_weight,FALSE,0,0,0,4048934.10697639,0
12902,m2_weight,FALSE,0,0,0,598464.9977253862,0
12902,m4_weight,FALSE,0,0,0,598464.9977253862,0
12902,m5_weight,FALSE,0,0,0,598464.9977253862,0
12902,m6_weight,FALSE,0,0,0,598464.9977253862,0
12903,m2_weight,FALSE,0,0,0,694859.9249545382,0
12903,m4_weight,FALSE,0,0,0,694859.9249545382,0
12903,m5_weight,FALSE,0,0,0,694859.9249545382,0
12903,m6_weight,FALSE,0,0,0,694859.9249545382,0
13000,m2_weight,FALSE,0,0,0,875353.2149585693,0
13000,m4_weight,FALSE,0,0,0,875353.2149585693,0
13000,m5_weight,TRUE,1,1,43903,875353.2149585693,0.05015461101845378
13000,m6_weight,TRUE,1,1,43903,875353.2149585693,0.05015461101845378
13101,m2_weight,FALSE,0,0,0,8917799.99755788,0
13101,m4_weight,FALSE,0,0,0,8917799.99755788,0
13101,m5_weight,FALSE,0,0,0,8917799.99755788,0
13101,m6_weight,FALSE,0,0,0,8917799.99755788,0
13102,m2_weight,FALSE,0,0,0,482348.15833323123,0
13102,m4_weight,FALSE,0,0,0,482348.15833323123,0
13102,m5_weight,FALSE,0,0,0,482348.15833323123,0
13102,m6_weight,FALSE,0,0,0,482348.15833323123,0
13103,m2_weight,FALSE,0,0,0,360165.26011248695,0
13103,m4_weight,FALSE,0,0,0,360165.26011248695,0
13103,m5_weight,FALSE,0,0,0,360165.26011248695,0
13103,m6_weight,FALSE,0,0,0,360165.26011248695,0
13200,m2_weight,FALSE,0,0,0,1541498.7304264882,0
13200,m4_weight,FALSE,0,0,0,1541498.7304264882,0
13200,m5_weight,FALSE,0,0,0,1541498.7304264882,0
13200,m6_weight,FALSE,0,0,0,1541498.7304264882,0
13300,m2_weight,FALSE,0,0,0,1887838.5586808235,0
13300,m4_weight,FALSE,0,0,0,1887838.5586808235,0
13300,m5_weight,FALSE,0,0,0,1887838.5586808235,0
13300,m6_weight,FALSE,0,0,0,1887838.5586808235,0
13400,m2_weight,FALSE,0,0,0,2453801.8817717447,0
13400,m4_weight,FALSE,0,0,0,2453801.8817717447,0
13400,m5_weight,FALSE,0,0,0,2453801.8817717447,0
13400,m6_weight,FALSE,0,0,0,2453801.8817717447,0
13501,m2_weight,FALSE,0,0,0,9707364.120582601,0
13501,m4_weight,FALSE,0,0,0,9707364.120582601,0
13501,m5_weight,FALSE,0,0,0,9707364.120582601,0
13501,m6_weight,FALSE,0,0,0,9707364.120582601,0
13502,m2_weight,FALSE,0,0,0,1419903.0276652,0
13502,m4_weight,FALSE,0,0,0,1419903.0276652,0
13502,m5_weight,FALSE,0,0,0,1419903.0276652,0
13502,m6_weight,FALSE,0,0,0,1419903.0276652,0
13600,m2_weight,FALSE,0,0,0,4984867.129158007,0
13600,m4_weight,FALSE,0,0,0,4984867.129158007,0
13600,m5_weight,FALSE,0,0,0,4984867.129158007,0
13600,m6_weight,FALSE,0,0,0,4984867.129158007,0
13700,m2_weight,FALSE,0,0,0,2962616.2698068568,0
13700,m4_weight,FALSE,0,0,0,2962616.2698068568,0
13700,m5_weight,FALSE,0,0,0,2962616.2698068568,0
13700,m6_weight,FALSE,0,0,0,2962616.2698068568,0
13800,m2_weight,FALSE,0,0,0,1888569.547408328,0
13800,m4_weight,FALSE,0,0,0,1888569.547408328,0
13800,m5_weight,FALSE,0,0,0,1888569.547408328,0
13800,m6_weight,FALSE,0,0,0,1888569.547408328,0
13900,m2_weight,FALSE,0,0,0,2099675.803527284,0
13900,m4_weight,FALSE,0,0,0,2099675.803527284,0
13900,m5_weight,FALSE,0,0,0,2099675.803527284,0
13900,m6_weight,FALSE,0,0,0,2099675.803527284,0
14000,m2_weight,FALSE,0,0,0,5857500.28539356,0
14000,m4_weight,FALSE,0,0,0,5857500.28539356,0
14000,m5_weight,FALSE,0,0,0,5857500.28539356,0
14000,m6_weight,FALSE,0,0,0,5857500.28539356,0
14100,m2_weight,FALSE,0,0,0,7234820.180810322,0
14100,m4_weight,FALSE,0,0,0,7234820.180810322,0
14100,m5_weight,FALSE,0,0,0,7234820.180810322,0
14100,m6_weight,FALSE,0,0,0,7234820.180810322,0
14200,m2_weight,FALSE,0,0,0,10293660.364455985,0
14200,m4_weight,FALSE,0,0,0,10293660.364455985,0
14200,m5_weight,FALSE,0,0,0,10293660.364455985,0
14200,m6_weight,FALSE,0,0,0,10293660.364455985,0
14300,m2_weight,FALSE,0,0,0,1599311.4481017722,0
14300,m4_weight,FALSE,0,0,0,1599311.4481017722,0
14300,m5_weight,FALSE,0,0,0,1599311.4481017722,0
14300,m6_weight,FALSE,0,0,0,1599311.4481017722,0
14400,m2_weight,FALSE,0,0,0,2249573.461150388,0
14400,m4_weight,FALSE,0,0,0,2249573.461150388,0
14400,m5_weight,FALSE,0,0,0,2249573.461150388,0
14400,m6_weight,FALSE,0,0,0,2249573.461150388,0
14500,m2_weight,FALSE,0,0,0,5224166.293626508,0
14500,m4_weight,FALSE,0,0,0,5224166.293626508,0
14500,m5_weight,FALSE,0,0,0,5224166.293626508,0
14500,m6_weight,FALSE,0,0,0,5224166.293626508,0
14600,m2_weight,FALSE,0,0,0,2337544.1539081656,0
14600,m4_weight,FALSE,0,0,0,2337544.1539081656,0
14600,m5_weight,FALSE,0,0,0,2337544.1539081656,0
14600,m6_weight,FALSE,0,0,0,2337544.1539081656,0
14700,m2_weight,FALSE,0,0,0,3364841.8451516735,0
14700,m4_weight,FALSE,0,0,0,3364841.8451516735,0
14700,m5_weight,TRUE,1,2,92384.0566370347,3364841.8451516735,0.02745569060553287
14700,m6_weight,TRUE,1,2,92384.0566370347,3364841.8451516735,0.02745569060553287
14801,m2_weight,FALSE,0,0,0,894728.0751161226,0
14801,m4_weight,FALSE,0,0,0,894728.0751161226,0
14801,m5_weight,TRUE,1,7,894728.0751161226,894728.0751161226,1
14801,m6_weight,TRUE,1,7,894728.0751161226,894728.0751161226,1
14802,m2_weight,FALSE,0,0,0,527967.3073622742,0
14802,m4_weight,FALSE,0,0,0,527967.3073622742,0
14802,m5_weight,FALSE,0,0,0,527967.3073622742,0
14802,m6_weight,FALSE,0,0,0,527967.3073622742,0
14900,m2_weight,FALSE,0,0,0,11547683.006377494,0
14900,m4_weight,FALSE,0,0,0,11547683.006377494,0
14900,m5_weight,FALSE,0,0,0,11547683.006377494,0
14900,m6_weight,FALSE,0,0,0,11547683.006377494,0
15000,m2_weight,FALSE,0,0,0,8844935.830525942,0
15000,m4_weight,FALSE,0,0,0,8844935.830525942,0
15000,m5_weight,FALSE,0,0,0,8844935.830525942,0
15000,m6_weight,FALSE,0,0,0,8844935.830525942,0
15100,m2_weight,FALSE,0,0,0,8035142.387259788,0
15100,m4_weight,FALSE,0,0,0,8035142.387259788,0
15100,m5_weight,FALSE,0,0,0,8035142.387259788,0
15100,m6_weight,FALSE,0,0,0,8035142.387259788,0
15200,m2_weight,FALSE,0,0,0,24206185.59051415,0
15200,m4_weight,FALSE,0,0,0,24206185.59051415,0
15200,m5_weight,FALSE,0,0,0,24206185.59051415,0
15200,m6_weight,FALSE,0,0,0,24206185.59051415,0
15300,m2_weight,FALSE,0,0,0,2145606.1806397247,0
15300,m4_weight,FALSE,0,0,0,2145606.1806397247,0
15300,m5_weight,FALSE,0,0,0,2145606.1806397247,0
15300,m6_weight,FALSE,0,0,0,2145606.1806397247,0
15400,m2_weight,FALSE,0,0,0,2363861.716457177,0
15400,m4_weight,FALSE,0,0,0,2363861.716457177,0
15400,m5_weight,FALSE,0,0,0,2363861.716457177,0
15400,m6_weight,FALSE,0,0,0,2363861.716457177,0
15500,m2_weight,FALSE,0,0,0,1639712.0004025,0
15500,m4_weight,FALSE,0,0,0,1639712.0004025,0
15500,m5_weight,FALSE,0,0,0,1639712.0004025,0
15500,m6_weight,FALSE,0,0,0,1639712.0004025,0
15600,m2_weight,FALSE,0,0,0,2355912.59825916,0
15600,m4_weight,FALSE,0,0,0,2355912.59825916,0
15600,m5_weight,FALSE,0,0,0,2355912.59825916,0
15600,m6_weight,FALSE,0,0,0,2355912.59825916,0
15700,m2_weight,FALSE,0,0,0,4002824.1451272857,0
15700,m4_weight,FALSE,0,0,0,4002824.1451272857,0
15700,m5_weight,FALSE,0,0,0,4002824.1451272857,0
15700,m6_weight,FALSE,0,0,0,4002824.1451272857,0
15800,m2_weight,FALSE,0,0,0,1408870.966855681,0
15800,m4_weight,FALSE,0,0,0,1408870.966855681,0
15800,m5_weight,FALSE,0,0,0,1408870.966855681,0
15800,m6_weight,FALSE,0,0,0,1408870.966855681,0
15900,m2_weight,FALSE,0,0,0,21699953.034501445,0
15900,m4_weight,FALSE,0,0,0,21699953.034501445,0
15900,m5_weight,FALSE,0,0,0,21699953.034501445,0
15900,m6_weight,FALSE,0,0,0,21699953.034501445,0
