sample,spec,se_type,eigen_index,eigenvalue
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,69,2.2909217466780289e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,70,2.0784629158362393e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,71,2.01028228372825e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,72,1.7503154609843902e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,73,1.5783045361064096e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,74,1.5282830220911749e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,75,1.432521321268431e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,76,1.3150541212510192e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,77,1.2227610849349873e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,78,1.1060857688602954e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,79,9.154086621073174e-8
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,80,8.448199081230325e-8
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,81,6.80342536022246e-8
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,82,6.460995402467703e-8
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,83,4.95089806176873e-8
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,newey_west_lag1,84,4.0331159483906826e-8
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,1,9.431419997204552e-26
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,2,4.637242727528014e-28
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,3,3.8474461645393867e-28
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,4,1.6873404985475202e-28
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,5,1.0191233054975311e-28
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,6,7.469853699741123e-29
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,7,4.46711642248822e-29
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,8,2.834175421474951e-29
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,9,1.008797225505356e-29
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,10,3.499319234882527e-30
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,11,2.2427724906068036e-30
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,12,6.914119473457775e-31
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,13,1.15200213361989e-31
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,14,2.4219167489955235e-41
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,15,2.0248750990756177e-41
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,16,1.2486379613744256e-41
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,17,1.1329126367577337e-41
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,18,9.018758746497542e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,19,7.184352844480173e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,20,6.388551568623572e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,21,5.5513244394662865e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,22,3.9688750064691084e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,23,2.94071180964216e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,24,2.4859248162650964e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,25,1.3226219321272126e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,26,9.766278299335478e-43
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,27,4.5322647509096394e-43
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,28,2.3613852252558398e-43
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,29,1.0474486190792002e-43
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,30,4.963517290607854e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,31,3.682525296134477e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,32,2.197980442631488e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,33,1.6712080450589435e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,34,1.4297570701373007e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,35,1.0588013807370839e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,36,9.040411762665977e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,37,6.04071499980115e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,38,4.911132303041545e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,39,3.875058217908928e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,40,2.819788601432411e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,41,2.6923004053158237e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,42,1.8695664067853477e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,43,1.372376374052635e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,44,1.0148526074028287e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,45,6.079853633094735e-46
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,46,5.310446513942349e-46
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,47,4.6526061396732054e-46
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,48,2.595007989214307e-46
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,49,1.6011625640058085e-47
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,50,-2.171848565254204e-46
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,51,-4.230574812245093e-46
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,52,-5.129248477940495e-46
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,53,-1.0784795565272536e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,54,-1.5838732556580434e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,55,-1.8003614059028818e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,56,-2.6016637643319896e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,57,-3.683125827430991e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,58,-3.881661561368595e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,59,-4.6838297132623756e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,60,-6.414233983792465e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,61,-9.003093559559138e-45
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,62,-1.061097026377695e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,63,-1.463177021949385e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,64,-2.582703297653335e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,65,-3.5656210848701926e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,66,-4.897208405363075e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,67,-5.331602329003737e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,68,-9.067939789342657e-44
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,69,-1.4710967303934441e-43
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,70,-4.7717781378629345e-43
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,71,-8.26044742403593e-43
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,72,-9.48646722284525e-43
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,73,-1.3304139961550976e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,74,-2.1097104970581143e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,75,-2.5231128797453385e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,76,-4.0892356772605673e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,77,-4.4262871718833373e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,78,-5.0773716673291716e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,79,-6.252015432862572e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,80,-8.098610172378587e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,81,-8.723890228305058e-42
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,82,-1.234330025827151e-41
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,83,-1.3708646465214562e-41
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,84,-3.0498653640933716e-41
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,1,0.008693974740644901
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,2,0.00582379754615846
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,3,0.0019764118748780398
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,4,8.718479599228663e-4
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,5,6.283094929410604e-4
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,6,3.0466922180403177e-4
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,7,1.7739308962738502e-4
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,8,1.3834197930482267e-4
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,9,1.0531845005931692e-4
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,10,8.36109035407326e-5
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,11,6.383849685547211e-5
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,12,5.714390346658065e-5
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,13,4.10778384367793e-5
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,14,3.1519525825851686e-5
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,15,2.364880506043573e-5
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,16,2.0720550364664285e-5
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,17,1.7888201757901868e-5
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,18,1.4620076034156167e-5
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,19,1.2111393815357012e-5
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,20,1.0749070588622326e-5
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,21,7.888208549455286e-6
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,22,5.776005802364057e-6
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,23,4.765204222897556e-6
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,24,3.043417965200262e-6
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,25,2.3217743165553393e-6
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,26,2.2156495767627886e-6
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,27,1.6910910783752028e-6
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,28,1.2862355585443757e-6
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,29,1.1369726078159775e-6
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,30,9.094496860870951e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,31,8.538947904418902e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,32,8.101294492242831e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,33,7.45696221851923e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,34,5.537868332282467e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,35,4.487651199884474e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,36,3.854078148837693e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,37,3.425224352480559e-7
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,38,3.0103847696531277e-7
