czone,year,REG_VOTERS,BALLOTS_CAST,CVAP,PRES_DEM_VOTES,PRES_REP_VOTES,SEN_DEM_VOTES,SEN_REP_VOTES,PARTISAN_INDEX_DEM_NUM,PARTISAN_INDEX_REP_NUM,pop1990,reg_voters_pct,voter_turnout_pct,reg_voter_turnout_pct,pres_rep_ratio,pres_dem_ratio,partisan_index_dem,partisan_index_rep
800,2020,330091.6079226028,253651.07159956777,379275.05511534517,322846.12198166223,676508.2387526013,78729.50851866358,160688.53117801843,124104.39813327871,255170.65639696125,367044,0.870322483565958,0.668778682327071,0.7684262959482503,0.6769453012198247,0.3230546987801754,0.3272147652724909,0.6727852331848155
800,2022,337982.2766323694,167686.8169326036,379275.05511534517,0,0,51445.39022711189,112113.69589401977,122311.88195306282,256963.17847617398,367044,0.891127091207151,0.44212456018655555,0.49614085863738994,NA,NA,0.3224886010915359,0.6775114129191183
900,2000,0,0,0,218109,296717,0,0,0,0,1098606,NA,NA,NA,0.5763442405783702,0.4236557594216298,NA,NA
900,2002,0,0,0,0,0,146907,186730,0,0,880423,NA,NA,NA,NA,NA,NA,NA
900,2004,975301,640266,1113175,272050,359157,331129,382899,0,0,1098606,0.8761434635165181,0.5751710198306645,0.6564804096376401,0.5690003437857946,0.4309996562142055,0,0
900,2006,895978,348983,1168060,0,0,0,0,506264.2673572789,661795.7206025731,1098606,0.7670650480283547,0.2987714672191497,0.38949951896140306,NA,NA,0.4334231694923881,0.5665768201997955
900,2008,1182198,818493,1277830,412953,392141,413738,364357,595099.3719551249,682730.6456118964,1098606,0.9251606238701549,0.6405335608022976,0.6923484898468785,0.48707480120333774,0.5129251987966622,0.46571090986682495,0.5342891038807168
900,2010,1172946.2805262634,490388.5335123381,1277870.0196882833,0,0,190446.361769945,265631.40004505083,591970.4513848547,685899.5856717926,1098606,0.9178916966941486,0.3837546275887753,0.4180826877189265,NA,NA,0.4632477812800216,0.5367522323116299
900,2012,1297430.5154322304,883328.4890279038,1277870.0196882833,436133.77770987916,430438.22075412195,0,0,612106.1433076593,665763.873852613,1098606,1.0153071090506673,0.6912506557148732,0.6808291299774375,0.49671374279006675,0.5032862572099333,0.4790050113680366,0.5209949866536628
900,2014,1315631.5424134466,528371.4204358808,1424461.9340686805,0,0,273811.05453724455,307439.64732095995,685303.0970207367,739158.8436348886,1098606,0.9235989470463543,0.37092702009010325,0.4016104839403708,NA,NA,0.48109611119148005,0.5189038934326834
900,2016,1393279.5048886712,940371.2389646086,1424461.9340686805,458765.1073730953,443078.67296040454,1500027.6847961862,1488295.9714376046,673514.4481887239,750947.4814177763,1098606,0.9781093278562081,0.6601589108658263,0.6749336623879701,0.49130313101073336,0.5086968689892666,0.4728202502856425,0.5271797465818201
900,2018,1476213.7076502368,754318.461643828,1705260.8020749493,0,0,0,0,0,0,1098606,0.865682073882183,0.44234785712893804,0.5109818840827013,NA,NA,0,0
900,2020,1578057.0978171898,1142705.4321600648,1698814.1130326383,2562835.1231986615,2327269.6416616356,566832.0345389112,519244.85140240286,901754.3358801531,797059.7402534274,1098606,0.928916875431486,0.6726488927738915,0.7241217277503362,0.4759140659695299,0.5240859340304702,0.530814012529238,0.46918596575028215
900,2022,1586444.1866470603,745324.7476394247,1698814.1130326383,0,0,417818.60399861535,447783.7450516621,887652.7077409483,811161.4123394277,1098606,0.9338539010692696,0.4387323733194729,0.4698083638319882,NA,NA,0.522513146630478,0.4774868575181441
1001,2000,0,0,0,11458,19134,0,0,0,0,65585,NA,NA,NA,0.6254576359832636,0.3745423640167364,NA,NA
1001,2002,0,0,0,0,0,9016,15549,0,0,65585,NA,NA,NA,NA,NA,NA,NA
1001,2004,64217,38560,66525,14847,22969,12904,17364,0,0,65585,0.9653062758361518,0.5796317173994738,0.600464051575128,0.6073884070234821,0.3926115929765179,0,0
1001,2006,64236,19813,68410,0,0,1626,3148,25832.96429419623,42577.034083245904,65585,0.9389855284315158,0.2896214003800614,0.3084407497353509,NA,NA,0.3776197090220177,0.6223802672598436
1001,2008,67123,43183,72180,18573,23646,17925,22102,28768.37530195602,43411.625139714066,65585,0.9299390412856747,0.5982682183430313,0.643341328605694,0.5600795850209621,0.4399204149790379,0.39856435718974814,0.601435648929261
1001,2010,66742.12682941741,27806.321623689793,74153.8792449254,0,0,8435.920274936188,13603.38911755789,29527.70491349659,44626.17439128235,65585,0.900049026551565,0.3749813483371158,0.41662324748443313,NA,NA,0.39819501304804994,0.6018049877591033
1001,2012,69942.54807782345,43145.238146833646,74153.8792449254,16749.67599104014,25015.343765481914,1009.69663675068,4459.33497747976,29367.674265891554,44786.20674701583,65585,0.9432082149985411,0.581833864743984,0.616866833316209,0.5989544339093841,0.4010455660906158,0.39603692436496885,0.6039630994771013
1001,2014,70913.95473620298,26611.846307478303,76599.81612849035,0,0,9860.34067565083,14884.06394155616,29594.851138568527,47004.9650498573,65585,0.9257718663090553,0.3474139711097865,0.3752695277886177,NA,NA,0.3863566864041217,0.6136433143783278
1001,2016,71348.65781037827,46290.81427051054,76599.81612849035,17137.8012964808,26294.21628467951,58068.67721121695,74380.39816602178,28398.06177097033,48201.753367127276,65585,0.9314468547900472,0.6043201747751096,0.6487972681075039,0.6054108869233205,0.39458911307667954,0.3707327668167603,0.6292672202537994
1001,2018,72737.34241728358,38293.52798182596,80272.48950576436,0,0,1302.01950669628,4523.12690573704,3356.625892911085,11660.722925893295,65585,0.9061303924311493,0.4770442304405684,0.5264631165947959,NA,NA,0.041815395455874656,0.14526424928002188
1001,2020,70432.82356019266,51336.04609913188,80480.07199262522,80191.20991324434,97718.1436522572,19823.619563202163,28242.88846935698,32814.14625313496,47665.9257458133,65585,0.8751585556067439,0.6378727656187492,0.7288653713457837,0.5492580445821246,0.4507419554178755,0.40773008076014,0.5922699193184265
1001,2022,71864.47097497557,36283.09684821352,80480.07199262522,0,0,13595.488365726022,16413.3802810683,32618.030551866075,47862.041898855896,65585,0.8929473992215223,0.4508333050638712,0.5048822645733788,NA,NA,0.40529325762599994,0.5947067480660521
1002,2000,0,0,0,21920,37529,0,0,0,0,141277,NA,NA,NA,0.6312805934498478,0.36871940655015223,NA,NA
1002,2002,0,0,0,0,0,21809,28271,0,0,141277,NA,NA,NA,NA,NA,NA,NA
1002,2004,105131,68187,125067,23572,40138,26242,37671,0,0,141277,0.8405974397722821,0.5452037707788625,0.6485908057566274,0.6300109872861404,0.3699890127138597,0,0
1002,2006,105131,51280,126133,0,0,0,0,50021.58194348595,76111.41664928258,141277,0.8334932174767904,0.4065549856104271,0.48777239824599783,NA,NA,0.3965780719041484,0.6034219169391244
1002,2008,108381,74211,128265,28196,44180,32796,37433,53414.63592722829,74850.36748230383,141277,0.8449771956496316,0.5785756051923752,0.6847233371162842,0.6104233447551675,0.38957665524483254,0.4164396829004662,0.5835603436814706
1002,2010,112242.75521485433,50782.12150425867,128289.86289689426,0,0,17386.46043615148,30790.31329777348,50142.2414494745,78147.62210291601,141277,0.874915232430041,0.3958389256762394,0.45243117390562865,NA,NA,0.39085115781730545,0.6091488472921882
1002,2012,114179.4622023619,73078.67052227793,128289.86289689426,25556.75512448787,45134.70019333199,0,0,48962.15621535753,79327.70568390473,141277,0.8900115693016774,0.569637139459809,0.6400334097979858,0.6384746217263751,0.36152537827362474,0.3816525726175894,0.6183474196060206
1002,2014,112249.94140203901,49783.28339558725,129775.01130134726,0,0,16969.70262073021,29186.23975524765,48992.30958085108,80782.70233487405,141277,0.8649580553022359,0.38361224473320793,0.44350386979073236,NA,NA,0.37751728233016507,0.6224827224040118
1002,2016,113435.52897949723,76693.60204870215,129775.01130134726,20715.047456008168,53482.606198570844,86628.27214073644,203009.09174178532,44484.86892893873,85290.14110834336,141277,0.8740937707652475,0.5909735724901143,0.6760985974911268,0.7208126344204179,0.2791873655795821,0.34278455060690805,0.6572154396526562
1002,2018,113777.91350547696,58693.0333511482,135136.05515323125,0,0,0,0,0,0,141277,0.841950827826547,0.4343254898524007,0.5158561230631363,NA,NA,0,0
1002,2020,112201.36767049984,87289.71739281678,133432.4347113036,96949.73337893972,246867.6983613601,24520.30554316035,57857.29403561216,38714.38380498434,94718.05469488738,141277,0.8408852608682469,0.6541866494580431,0.77797373779934,0.7180197266665349,0.28198027333346515,0.29014222732836553,0.7098578010647919
1002,2022,113344.22603243876,61132.010022816474,133432.4347113036,0,0,16861.73886518845,42408.93351527217,38331.93384607618,95100.50068605477,141277,0.8494503325047769,0.458149550782631,0.5393482505700881,NA,NA,0.2872759830022717,0.7127240156549316
1100,2000,0,0,0,44434,90676,0,0,0,0,309596,NA,NA,NA,0.6711272296647176,0.32887277033528234,NA,NA
1100,2002,0,0,0,0,0,38369,67334,0,0,309596,NA,NA,NA,NA,NA,NA,NA
1100,2004,260594,165217,289973,51540,110391,57064,101231,0,0,309596,0.8986836705486373,0.5697668403609991,0.6340015503043048,0.6817162865665005,0.3182837134334994,0,0
1100,2006,260594,105597,298562,0,0,0,0,102608.43059437853,195953.57670921154,309596,0.8728304338797301,0.35368533168990024,0.4052165437423732,NA,NA,0.34367545298590757,0.6563245714766499
1100,2008,284027,196558,315740,70222,122457,78176,107288,115171.18067621473,200568.81932378528,309596,0.8995597643630836,0.6225311965541268,0.6920398412826949,0.6355492814473814,0.3644507185526186,0.3647658854634026,0.6352341145365975
1100,2010,283051.3026123526,120186.87460827956,315678.8465360434,0,0,36358.06509691332,79232.6035583581,110160.88524999039,205517.96119030257,309596,0.8966432363723,0.38072514496012305,0.42461162870138475,NA,NA,0.34896505248543,0.651034947211254
1100,2012,294139.33630324365,199777.74323564072,315678.8465360434,65640.29481678338,129293.28073799453,0,0,109787.67413997045,205891.17127005698,309596,0.9317676478194417,0.6328512202442764,0.6791942408875207,0.6632683998640453,0.33673160013595466,0.3477828031389337,0.6522171932940994
1100,2014,291605.4600208919,128030.88294731008,329070.195317606,0,0,39932.5816770408,79914.85219623806,113241.60350320279,215828.58652114746,309596,0.8861497156843556,0.389068608367098,0.43905516356976776,NA,NA,0.3441259801541927,0.6558740037603161
1100,2016,302216.93696305435,207253.07486637696,329070.195317606,58129.32008276422,143563.66124099842,208121.88346593746,497430.73152750236,104597.5195512088,224472.67021935855,309596,0.9183965648161059,0.629814178905945,0.6857758435018266,0.7117930445509476,0.2882069554490524,0.3178577733247925,0.6821422098185043
1100,2018,306852.3804976216,158515.19639528904,365077.3406015305,0,0,0,0,0,0,309596,0.8405133553126776,0.43419620657394614,0.5165845418511188,NA,NA,0,0
1100,2020,319092.41642231034,249297.27420902127,364557.09870152985,295506.4987526793,685181.5610143926,71224.05826227402,162739.50186298392,110251.21757458129,254305.8829611798,309596,0.8752878974482887,0.6838360166266462,0.7812698183308843,0.6986743176797049,0.3013256823202951,0.30242510149238966,0.6975749035390066
1100,2022,324874.56587400695,168861.48648580417,364557.09870152985,0,0,46896.111422818234,117371.1872296845,107157.86080478251,257399.23968924067,309596,0.8911486486784563,0.463196264967136,0.5197744121073858,NA,NA,0.2939398552008852,0.7060601497160217
1201,2000,0,0,0,6459,11857,0,0,0,0,35147,NA,NA,NA,0.6473575016379122,0.3526424983620878,NA,NA
1201,2002,0,0,0,0,0,6659,8534,0,0,35147,NA,NA,NA,NA,NA,NA,NA
1201,2004,32776,22186,36280,7407,14098,7029,11505,0,0,35147,0.9034178610804852,0.6115214994487321,0.6768977300463754,0.6555684724482679,0.3444315275517322,0,0
1201,2006,33927,18126,37005,0,0,0,0,14129.478043406867,22875.522351561827,35147,0.9168220510741791,0.4898256992298338,0.5342647448934477,NA,NA,0.3818261868235878,0.6181738238497995
1201,2008,27160,25028,38455,8621,15804,7993,9873,15107.00148299415,23347.997370958405,35147,0.706280067611494,0.6508386425692367,0.9215022091310751,0.6470419651995906,0.35295803480040944,0.3928488228577337,0.6071511473399663
1201,2010,35097.99939792735,18655.999680033718,38454.99935862725,0,0,4187.99989777092,7671.99981272648,13747.986347793925,24707.013010833325,35147,0.9127031591031151,0.4851384733113591,0.5315402587058969,NA,NA,0.3575084274370066,0.6424915725629935
1201,2012,35992.9993843798,24576.99958312602,38454.99935862725,7270.999860570079,16588.99973551765,0,0,12951.116626564833,25503.88351511783,35147,0.9359771157116115,0.6391106486291556,0.6828272165001041,0.6952640409196701,0.30473595908032997,0.336786291576398,0.6632137287865049
1201,2014,35750.9993877972,17454.9997092769,39559.9993489853,0,0,5721.999894036189,10720.99983447579,13403.127271428293,26156.87248823268,35147,0.9037158740174297,0.4412285135622636,0.48823809147094144,NA,NA,0.33880504277035783,0.661194967610726
1201,2016,37391.99937097871,25825.99956750362,39559.9993489853,6319.99988097684,18413.99970397993,20474.99950020525,43576.998936285425,12113.767485737595,27446.23205532417,35147,0.9451971685115258,0.6528311423788243,0.6906824989826064,0.744481281352464,0.25551871864753595,0.30621252995668485,0.6937874748986353
1201,2018,38662.99935621066,22990.99962442774,44763.596912463894,0,0,0,0,0,0,35147,0.8637152066179339,0.5136092988547614,0.5946512171134638,NA,NA,0,0
1201,2020,40678.88882690312,30439.0584868805,44734.41783848735,32832.1372145528,86685.56756918295,9871.01706727632,28169.16082555072,12385.723085245421,32348.694753241936,35147,0.9093420858582171,0.6804393564878851,0.7482765474839993,0.7252947814387691,0.27470521856123087,0.27687234312434345,0.7231276568756566
1201,2022,41888.19458454962,24187.77167427902,44734.41783848735,0,0,11632.57887317778,34531.75585558932,12406.977172458497,32327.44045307724,35147,0.9363750912281019,0.5406971375286127,0.5774364809506646,NA,NA,0.2773474602319319,0.7226525350077152
1202,2000,0,0,0,8825,10765,0,0,0,0,45310,NA,NA,NA,0.5495150587034201,0.4504849412965799,NA,NA
1202,2002,0,0,0,0,0,8834,8017,0,0,45310,NA,NA,NA,NA,NA,NA,NA
1202,2004,43061,23721,45122,10428,12637,11252,11267,0,0,45310,0.9543238331634236,0.5257080803155888,0.5508696964770906,0.547886407977455,0.452113592022545,0,0
1202,2006,43061,19845,46458,0,0,0,0,22738.376513749514,23719.62249085366,45310,0.9268801928623703,0.42716001549786903,0.4608578528134507,NA,NA,0.48943941869537033,0.510560559878894
1202,2008,43030,27103,49130,12837,13578,14162,11322,25183.37369590896,23946.625987143587,45310,0.8758396092000814,0.5516588642377366,0.6298628863583546,0.5140261215218626,0.48597387847813744,0.5125864786466305,0.4874135149021695
1202,2010,43253,19967,49130,0,0,8206,9984,23931.658403875223,25198.34285900148,45310,0.8803785874211276,0.4064115611642581,0.46163271911774906,NA,NA,0.48710886228119726,0.5128911634236003
1202,2012,45283,26938,49130,11832,13980,0,0,23613.43336150008,25516.56726747746,45310,0.9216975371463464,0.5483004274374109,0.5948810812004505,0.5416085541608554,0.4583914458391446,0.4806316580806041,0.519368354721707
1202,2014,43882,19100,51270,0,0,8186,9163,24677.275313287566,26592.723883987484,45310,0.8559001365320851,0.372537546323386,0.43525819242514013,NA,NA,0.4813199788041265,0.5186800055390576
1202,2016,46143,29140,51270,10677,16718,43918,62542,23126.41006603869,28143.58872920333,45310,0.9,0.5683635654378779,0.6315150727087532,0.6102573462310641,0.38974265376893596,0.45107099797227795,0.5489289785294194
1202,2018,46248,24315,52696.9296875,0,0,0,0,0,0,45310,0.8776222879446102,0.46141208120076965,0.5257524649714582,NA,NA,0,0
1202,2020,46057.39737221624,33319.820331371,52719.33399974884,53120.5104197856,76953.72629604592,13095.184891492641,17974.776299011442,22146.227477535045,30573.105564332785,45310,0.8736339000875023,0.6320227856355267,0.7234412327317243,0.591613898639774,0.40838610136022596,0.4200779068574833,0.5799220749730724
1202,2022,46085.05231085924,23628.335433438042,52719.33399974884,0,0,8907.16448434556,13603.72614617864,21712.63836209347,31006.696921395822,45310,0.8741584692833714,0.44819108362694055,0.5127114812424849,NA,NA,0.4118534267181166,0.5881465976323514
1203,2000,0,0,0,69449,97594,0,0,0,0,333521,NA,NA,NA,0.5842447752973785,0.4157552247026215,NA,NA
1203,2002,0,0,0,0,0,59945,68797,0,0,333521,NA,NA,NA,NA,NA,NA,NA
1203,2004,306871,202280,323866,88439,109622,91007,98218,0,0,333521,0.9475245935047211,0.6245793013159764,0.6591694881562611,0.5534759493287421,0.44652405067125783,0,0
1203,2006,300297,156156,333149,0,0,0,0,149569.29833006515,183579.70107949417,333521,0.901389468376012,0.4687272061449982,0.5200051948570915,NA,NA,0.44895616775096175,0.5510438304767361
1203,2008,335934,233260,351715,114829,112927,119676,100284,170173.77125516415,181541.22557609834,333521,0.955131285273588,0.6632074264674523,0.6943625831264475,0.4958244788282197,0.5041755211717803,0.48383995921460315,0.5161600317760071
1203,2010,335299.3709464162,158736.3902027135,351704.9669345311,0,0,67264.56744110776,82976.99174717288,168180.39803795208,183524.56761582516,333521,0.9533540963862227,0.4513339450001621,0.47341690428665,NA,NA,0.4781860191052075,0.521813977253235
1203,2012,350783.04405519436,237378.3323666186,351704.9669345311,112407.65607598677,118361.84996932687,0,0,170635.96034350936,181069.0071939196,333521,0.9973787038398342,0.6749359681656298,0.6767098250315315,0.5129007380467567,0.4870992619532432,0.48516790033071316,0.5148321013835016
1203,2014,348860.1137458481,163401.43034798244,373924.2387462808,0,0,79704.34282661695,76022.26433437383,183864.17218996998,190060.05960731165,333521,0.9329700447222427,0.4369907414824087,0.4683866796736293,NA,NA,0.49171504047569253,0.5082849409403313
